Name,Text,Pre2022,Length
A Living Remedy by Nicole Chung,"I had to count the zeros several times before I could believe it. You did it, my mother said. She tried to smile, but we both wound up crying instead. As we celebrated, I wasnt thinking about how lonely I might feel, or how much I would miss my family. I couldnt comprehend what it would mean to attain that first foothold in a world they would be unable to follow me into. I didnt know that I would spend my early months on campus feeling as though Id wandered into another country, surrounded by students who never had to worry about buying books or finding somewhere to go when the dorms closed for a holiday. When I was informed that the terms of my scholarship required me to send regular letters to rich donors, Daddy-Long-Legs-style, and attend luncheons where scholarship recipients would meet and express gratitude to our benefactors face-to-face, I didnt blink. As an adoptee, I had long known what it was to be considered lucky, and to be expected to be thankful for it. Years later, when I described some of these rituals to a friend who also owed her education to need-based financial aid, she said dryly, Tell me that youre a poor first-generation college student without telling me that youre a poor first-generation college student. I laughed, but my instinct was to tell her that I hadnt been poorit wasnt a term I associated with my family, nor one my parents had ever used.",0,large
A Living Remedy by Nicole Chung,"The Priority Mail boxes begin arriving in June. Packed and shipped by my aunts, each box is stuffed with photos, documents, correspondence, religious items, knickknacks, jewelry. Sometimes I let them sit for days before I feel able to sift through the contents. Sometimes I tear them open at once, hoping to find items to show my family. One holds my mothers jewelry boxes, her high school diploma, her senior photo, and the stub of a ticket to a Simon & Garfunkel concert shed once told me about, her eyes shining: It was the best live concert Ive ever seen. In another, amid old family photographs I have never seen before, I find Moms wallet and drivers license, a bill from the attorney whod represented my parents in my adoption, and a copy of the will she had written only months before. Theres a wooden box full of bead necklaces: black and white, turquoise, yellow, royal blue, celadon green. Did she wear all of these? I wonder. Any of them? The only necklace I can recall seeing around her neck, at least in recent years, is her sterling-silver Orthodox cross with the dark blue inlay. My older daughter picks out a necklace of aubergine beads and gives it to her little sister. Rummaging through another box, I dont see what happens or how the string snaps; I only hear a sudden shower of beads hitting the floor. The girls pick them up together, sneaking slightly worried looks at me, but Im not upset.",0,large
A Living Remedy by Nicole Chung,"But had I been wrong to feel that way? They certainly never saw their burdens as mine to share, instead choosing to shield me from them for as long as they could. They were my parents: they looked after me, not the other way around. * * * The lack of air-conditioning in my childhood home was bearable because we could open our windows at nightexcept during wildfire season, when we might occasionally suffer and sweat in the hot, tightly sealed rooms of our house. The fires rarely threatened more densely populated areas, and I never worried about them reaching our house. From time to time, we would hear that a friend who lived much farther out from town had to evacuate, but I didnt know anyone who had lost their home to fire. I can remember only a few late summer or early fall days when smoky air settled in the hills and hollows around us, making it impossible to go outside and play. The land, the climate, and the housing patterns have all changed in the years since I left home. Four months after my mother died, a fire started fifteen minutes from her neighborhood. High winds carried the sparks far afield, allowing the blaze to grow and fan out for miles. Unlike the wildfires I remember from childhood, this one roared parallel to some of the busiest roads in the area, ravaging parkland, businesses, and thousands of homes.",0,large
A Living Remedy by Nicole Chung,"When I lived here, I used to walk to another field near our old house to watch the sky darken above gold-limned hills. Sometimes, driving home in the evening, Id pull over to admire the viewthe riotous colors of sunset, the slow-deepening blue of the mountains as the light receded. Ive relaxed at peaceful eastern lakes and walked along Atlantic beaches, but have yet to find any substitute for these mountains. Theres a reason my mother still sends me cards featuring photographs and watercolors of snow-covered peaks and foothills clustered with evergreensshe knows how much I miss the geography of home. Every time I return, its the Cascades that greet me first, from the window of a small plane. Without words, without answers, they offer me the same peace they always have. I will lift up mine eyes unto the hills, from whence cometh my help. I can feel my mind ease a fraction, though my anxieties are slower to dissipate than the strands of fog clinging to the base of the hills. Other than my family, theres little I miss, feel genuinely nostalgic for, in this sheltered valley. But the way I love these mountains, high and stark amid cloud cover and sun-shot sky, is as simple as the comfort of a dog, the promise of an Oregon rain shower. No matter my state of mind when I return, the friendly ranges encircle and welcome me, rising above green and gold fields, too vast to be outgrown; more than anything else, they make me feel that I might still have a place here.",0,large
A Living Remedy by Nicole Chung,"The medication hed been prescribed was expensive without insurance and also upset his stomach, so he stopped taking it, saying that he couldnt work and serve food all day while feeling nauseated. As restaurant manager, he was usually the last one who got to take a break or eat lunch, and when he did get a meal, the food most readily available were the pizzas he helped make. He had little free time for regular exercise, no extra money to give to a gym or a nutritionist, and unless he felt very ill, he did not go to the doctor. During the long years when he could trace no significant or debilitating issues to his condition, I doubt he had either the luxury or the inclination to worry much about his healthor his lack of health care. Even when both my parents found themselves unemployed in their late fifties, their initial worry was not for Dads missed checkups but whether they would be able to pay their bills, cover their rent, buy groceries and gas. That is, until my father grew very sick, the sickest he had ever been, and we had no way of figuring out what was wrong with him. * * * We had been living in North Carolina for five years and Dan was close to finishing his dissertation when I gave birth to our second child. With her dark brown eyes, full-moon cheeks, and impressive rolls, she looked so much like her older sister that everyone in the family would mix up their baby pictures for years.",0,large
A Living Remedy by Nicole Chung,"If you really knew and didnt tell us, that was a real dick move, Dad. He did look peaceful, as if he had welcomed death, or at least been ready for it. When we approached to say our final goodbyes, Mom, mostly cried out by then, put her arm around my shoulders, her solid warmth a familiar comfort as always. Dont despair, she told me. This is our hope in the Resurrection. The words might have upset me coming from anyone else in that church, anyone else in the world. But I felt her sorrow as something deeper and more powerful than my own, a great river spilling its banks. I couldnt help but feel awed by her abiding faith in what she saw as my fathers victory over death. She was a warrior, even in grief. Though it was the middle of winter, she had asked that the traditional Paschal Troparion be sung at his grave. Everyone in attendance took a turn with the shovel, dropping earth over his casket with the Easter song of triumph resounding in our ears: Christ is risen from the dead, trampling down death by death, and upon those in the tombs bestowing life. I was no longer a regular Sunday Mass goer. There were too many things that I felt ambivalent about or disagreed with altogether, though when I did make it to church, I still found some reassurance in the rhythm of the liturgy, the prayers Id known since childhood, the echo of moments when Id felt a whisper of something like grace.",0,large
A Living Remedy by Nicole Chung,"Though Ive often wished that we could have come up with an argument that would have changed his mind, my mother believed nothing either of us could say would have swayed him. She said that he remembered his mothers agony after organ rejection, and in the end he believed that neither dialysis nor a transplant would give him a long life. The dialysis did its job, as it had for his mother, first saving and then extending his life. But the ongoing treatments left him drained and far more vulnerable to other illnesses and infections. His immune system was compromised; he was constantly getting sick. We knew that he wasnt thriving, nor was he improving. He was enduring. * * * He had been on dialysis for four and a half years when he began experiencing balance problems, head and neck pain, difficulty walking. After two painful falls and a high fever, he finally made an appointment with his doctor. An MRI showed an aggressive case of osteomyelitis, a bone infection, in his vertebrae, which was putting pressure on his neck and attacking his spinal cord. The doctor wasnt certain where it had come from; while the area around his dialysis port was vulnerable to infection, it appeared to be clear. His best guess was that the bacterial attack might have started in the teeth and gums, where my father was prone to abscesses and infections. Both diabetes and dialysis increased his risk of dental problems, and he had rarely had access to comprehensive dental coverage.",0,large
A Living Remedy by Nicole Chung,"Four months after my mother died, a fire started fifteen minutes from her neighborhood. High winds carried the sparks far afield, allowing the blaze to grow and fan out for miles. Unlike the wildfires I remember from childhood, this one roared parallel to some of the busiest roads in the area, ravaging parkland, businesses, and thousands of homes. I was shocked to see news of the runaway destruction, although California wildfires had been in the news for weeks, and Id heard about the terrible air quality in the Bay Area, Seattle, Portland, Vancouver. My home region lacks a major urban center and rarely draws outside media attention. But the damage was too vast to be ignored, and terrifying headlines and images from my parents tiny town of a few thousand residents soon filled my social media feeds. I checked on friends and acquaintances and tried to call my aunt, who had inherited my parents house after my mother died. When I didnt get an answer, I texted Paula, who confirmed that she, her husband, and my aunt were safeand so was Buster. They were all hunkered down at Paulas, in sight of the flames but hoping they wouldnt need to evacuate. They couldnt say whether my parents home had survived. Dan and I scoured the internet for local news reports, searching for the name of my parents park and other nearby landmarks. We watched shaky video footage shot by local residents; paused and zoomed in on aerial video shared by local news outlets, trying to identify my parents neighborhood.",0,large
A Living Remedy by Nicole Chung,"I cry while I eat or drink. I cry in the shower, and when I lie down to try to sleep. Even when I am worn out, too hoarse for my sobs to make much of a sound, the tears keep coming, silently drifting down my cheeks. All I can think about is how, at the end, I wasnt with her. She was the kind of mother who deserved to have her child there when she died. Knowing that I had her steadfast support, that she loved and believed in me no matter what, made me so much braver than I would have been otherwise. It made risks feel smaller; it made it possible for me to trust myself a little more. Like any mother and child, wed had our conflicts, our weaknesses, our outright failures, but there had never been a serious or lasting rift between us. Her faith in me was a safety net I couldnt see until it was gone. I dont know what Im going to do without her. Without both of them. I never deserved them, I think. They were wrong to love me. But every time I try to hate myself, tell myself that I am a worthless daughter, I swear I can hear her voice in my head. It feels new. Dont say that, she says. Dont even think it. * * * Were nearly two months into the pandemic, but the funeral home representative tells me theyve never set up a live stream for a funeral and arent sure whether they can.",0,large
A Living Remedy by Nicole Chung,"Thats what she meant when she told me, as a child, that I could never disappoint her. Thats why she and my father always said it didnt matter where I went, what I did with my life, what I accomplishedthey would always be proud of me. Thats why she believes that there is nothing for her to forgive now. I can choose to accept her at her word or not, keep chastising myself or not, but the truth is that this is what she has long believed: I am her daughter, so I am enough. When she is gone, I wonder, can I possibly learn to be enough for myself? What would it meanhow would it feelif I were? She has asked me what shes done with her life, how she can stand before God without fear. I think again of my father, whom shell soon be with, and how he might know what to say, how to reassure her, if he were here. But I am the person who is here now. My arms are the ones holding her, and I am the one who must try to give her an answer. Youre a loving, good, and generous person, I tell her. Youve tried to live the life you thought God wanted for you. Youve been the best mother to me. Im so lucky to be your daughter. It might not be enough for everyone, I know, at the end of their lives.",0,large
A Living Remedy by Nicole Chung,"All I would have focused on was that our expected family contribution was zero. Although many people identify as middle-of-the-road, middle-class, average Americans, there are differences between a working-class and a middle-class existence, and these differences can be far from subtle. If you grow up as I did and happen to be very fortunate, as I was, your family might sacrifice much so that you can go to college. Youll feel grateful for every subsequent opportunity you get, for the degrees and open doors and better-paying jobs (if you can find them), even as an unexpected, sometimes painful distance yawns between you and the place you came fromand many will expect you to express that gratitude, using your story or your accomplishments to attack those who werent so lucky. But in this country, unless you attain extraordinary wealth, you will likely be unable to help your loved ones in all the ways youd hoped. You will learn to live with the specific, hollow guilt of those who leave hardship behind, yet are unable to bring anyone else with them. * * * I spent my last few months before college working at the local Gap, a job to which I would occasionally return over holiday and summer breaks. As I had no retail experience, I did my best to project competence at my interview, emphasizing that I was a quick study (true) and a people person (less so). I suspect I got the position in part because the hiring manager saw my Asian facefinally an asset! I remember thinking, amusedas a way to signal the companys commitment to a kind of diversity that didnt exist in our town.",0,large
A Living Remedy by Nicole Chung,"In photos from that visit, I am a chubby, happy one-year-old in a flowered blouse and a blue corduroy jumper, no longer small for my age, boasting a toothy grin, chipmunk cheeks, and black hair that sticks straight up in defiance of my parents styling effortsno one had ever told them about Asian baby hair. My grandmother, who looks so much like my father with her wide smile, broad nose, and brown hair so dark it could almost be black like mine, reaches toward me as Dad props me up on her hospital bed. He must have known that the trip was an introduction as well as a goodbye. As grieved as he would be when his mother died a few months later, a part of him was relieved that she was finally beyond her pain. * * * When I try to picture my father as he was in my youth, healthy and strong, I see him working a busy lunch or dinner shift, wearing dark pants and a short-sleeved white dress shirt with a name tag pinned to it, chatting with customers. He managed a series of pizza restaurants for most of my childhood, and if I had no school and no one else was available to watch me, sometimes Id go with him for part of the day. I remember following him into dark industrial kitchens in the predawn chill, watching him check and order inventory. Every now and then I would try to be helpful, wiping down tables or refilling paper-napkin dispensers.",0,large
A Living Remedy by Nicole Chung,"My mothers oncologist recommended that she undergo chemotherapy just to be sure, but the prognosis, we were both assured, was excellent. Her treatments would be covered by Medicare, which she had just qualified for based on age, sparing her one worry, at leastthere was no mountain of medical debt waiting on the other side of this crisis. The doctors said that after this I should be cured, she told me. She sounded surprised. I understood why. After shed recovered from breast cancer, her doctors had steadfastly avoided using that word; they would say that she was in remission, or that there was no further evidence of disease. Many years passed before they would pronounce her cured. Three months later, she had another clean scan, and her oncologist said as much again: she was cured. Grateful though she was, she still wondered at the phrase. I didnt think they usually said that about cancer, she said. I sure hope theyre right. * * * She flew out to visit us in August, a few months after finishing chemo, toting two giant suitcases. One of them was stuffed with gifts for the kidswatercolors and markers, notebooks and pens, modeling clay and a package of multicolored sand. The three of them made enormous messes at the picnic table on the patio. I have a picture from one of those afternoons: my mom beaming in a peach-colored embroidered T-shirt, looking well despite having lost a dress size to chemo, her close-cropped hair growing back, happy to be bookended by her granddaughters.",0,large
A Living Remedy by Nicole Chung,"I imagine one of them in the hospital, struggling to breathe, confused, terrified, alone. And that is always where my mind spins to a stop. As the days go by and virtual work and learning continue, our childrens discontent hardens into bored resignation. I start polling others about what I should do, partly because it is so hard to trust my own sanity and judgment. My questions are always the same, but a few patient friends pick up every single time to listen to me run through the terrible choices. Everyone is quick to say that they wouldnt blame me for going. But they also dont think I should travel across the country, not right now. If it were only you, and you didnt have kids, and you were close enough to get there on a short, direct flight, Id say go, my friend Nicole tells me one day. But you do have kids. A whole day of travel? All those cars and planes, all the people who arent wearing masks? We dont know enough about how this thing spreads, we dont have any good treatments that can knock it back, and now theres this multisystem inflammatory syndrome some kids are getting. Im standing under the dogwood tree in my backyard, where I often take phone calls nowoutside, so my kids wont hear me cry. Every tree and plant in sight is blooming, bursting with new life, and it feels like a mockery.",0,large
A Living Remedy by Nicole Chung,"When the kids and I call her another day, she is looking more like her old self, perhaps because shes wearing her glassesnearsighted as she is without them, Ive noticed she rarely has them on for our video callsand one of my fathers old Cleveland Browns T-shirts. I can tell that she is weak, and she has lost more weight, though she says that she still eats well. From the sound of her voice, she has recently woken from a nap. She holds up the flowers we sent her and thanks us, but even from the other side of a screen I can see that the online shop I ordered from has failed us. More than half the blooms are wilted. * * * May rolls around, and toward the end of one particularly long day, I text a friend: I think Mom forgot my birthday. Its understandable, I think. Its more and more difficult for her to talk on the phone or over Skype. Shes on pain meds that are only available to the dying, the kind of medication she refused when she first started hospice care, and she is sleeping more often. I wouldnt be surprised if she no longer keeps close track of the days. Im about to head upstairs to get ready for bed when my phone rings. Mom flashes on the screen. My breath catches. When I answer, she doesnt even say hello. We both know why she is calling.",0,large
A Living Remedy by Nicole Chung,"She sheepishly tells me that she used some of the money I gave her to buy new mini blinds. Thats perfect! I say. I dont care how she spends it, as long as its useful. Its hard for either of us to imagine her remarrying, or wanting to remarry. But as she begins to plan the next stage of her life without my father, I realize that I can picture her living out her own days in peaceand, more important, it seems that she can as well. My heart lifts when she tells me that she is planning a trip to Greece with two of her friends from church, intending to use whats left of my fathers life insurance payout to make her first-ever trip outside the country. All our calls are filled with talk of her plans: She and her friends are hoping to travel in the fall. They will visit monasteries and holy sites, see the sights, and swim in the sea; the trip is to be part pilgrimage, part escape. Her passport has long since expired, but shes started the renewal process. After that adventureonce shes readyI resolve to help her consider what she wants her new life to look like. At least I can be her sounding board, if nothing else. I know her ties to Oregon are strong after four decades theretheres her church, her chosen family, and I doubt she would consider leaving the area as long as my grandmother still lives therebut maybe someday shell decide that she wants to move closer to us.",0,large
A Living Remedy by Nicole Chung,"All I can think about is how, at the end, I wasnt with her. She was the kind of mother who deserved to have her child there when she died. Knowing that I had her steadfast support, that she loved and believed in me no matter what, made me so much braver than I would have been otherwise. It made risks feel smaller; it made it possible for me to trust myself a little more. Like any mother and child, wed had our conflicts, our weaknesses, our outright failures, but there had never been a serious or lasting rift between us. Her faith in me was a safety net I couldnt see until it was gone. I dont know what Im going to do without her. Without both of them. I never deserved them, I think. They were wrong to love me. But every time I try to hate myself, tell myself that I am a worthless daughter, I swear I can hear her voice in my head. It feels new. Dont say that, she says. Dont even think it. * * * Were nearly two months into the pandemic, but the funeral home representative tells me theyve never set up a live stream for a funeral and arent sure whether they can. Were looking into it. My mothers priest has privacy concerns about filming the service, and adds that it was already very difficult to choose who among my mothers many church friends could attend.",0,large
A Living Remedy by Nicole Chung,"We cant wait to see the life youll build together. They never saw me as choosing one kind of family over another, one dream or one life over another. They could not imagine a future in which I did not pursue everything I wanted. * * * We drove all over the region with my parents that week, taking advantage of the good weather and the timing of our trip; mountain roads that would have been impassable during the winter months were clear and open in early fall, and the occasional drizzle didnt deter us. Mom made us pose for pictures in front of a lighthouse, at the seaside botanical gardens she loved, on a bridge stretching over a rushing river gorge. My anxiety eased as the visit wore on, and it was a pleasant surprise to discover how much I enjoyed reacquainting myself with our little corner of the Northwest; time and distance had increased my appreciation, and I forgot to feel trapped or out of place when I saw my husband wide-eyed at the deep cerulean beauty of Crater Lake, the serene glory of a redwood grove, the wild cliffs overlooking the Pacific. I took pleasure in being the one to introduce him to these places I felt an uncomplicated love for, places that had been a familiar solace to me growing up. Sometimes, though, I noticed that my father would lag a bit behind or wait in the car while the rest of us tackled a trail.",0,large
A Living Remedy by Nicole Chung,"In her expression I read compassion, sadness, weariness. A deep well of concern. Her face was the first I ever glimpsed that looked anything like minefrom the moment of her birth, I knew that I was not alone. Now nearly twelve, she never resembles me more than when her steady brown eyes, my eyes, are like this, serious and appraising. She has always been her own person, frequently leaving me, the person who birthed her, wondering where she came from and who she will be. And yet I know she is who she is in part because I am her mother, just as I am who I am because of mine. Mama, she says, are you okay? I know she means in this moment, not all the ones to come. I reach for her, pull her into a hug, and give her the truth. Im not okay, I say. But someday I will be. I will be. Because of her, and her sister, and my husband, and everyone who loves me. Because my parents love me, and to live is to remember them. I will always miss my mother. In the months and years to come, Ill wish for many impossible things: that cancer had never invaded her body; that the world had not changed; that I could be with her when she died; that I could have split myself in two, defied the laws of the universe and linear time, to be present in every moment she and my father needed me.",0,large
A Living Remedy by Nicole Chung,"We would still belong to each other, but we would come to know one another differently in separation, in parting after parting. I didnt know what it would mean to leave, wouldnt begin to grasp it until my last night in my little blue childhood bedroom, a few months later, when I found I couldnt sleep for terror and wonder. I had spent most of my life in a small house in a small town, a Korean adoptee who knew I was loved but often felt as though I were living a life meant for someone else. Though dreams of escape had long held me in thrall, I missed my parents when I spent any considerable length of time away from them, and my mom was the person I most wanted to talk to at the end of the day. Im sure plenty of people who knew me were surprised that such a homebody only child had set her sights on a life three thousand miles away. It would be years before I would understand that she was the one, all along, who had been preparing me to go. Who wanted me to have the choice. I think of those late-afternoon talks with her now that I have my own children, knowing that the days of both of them falling asleep in their rooms down the hall from mine are dwindling; that a time will come when something trivial or life changing will happen to themthey will be hurt, or caught by surprise, or find that they are happier than they have ever beenand I will not be the first person they tell.",0,large
A Living Remedy by Nicole Chung,"You walked your path, you stayed faithful in your own way, and thats all I can ask. And who knows, she adds, maybe, after Im gone, well meet in prayer from time to time. Like the saints did. I hold her as tight as I dare, both of us now weeping. It is the first time in weeks, months, maybe years, that I have felt more like her child than a parent. This is your final battle, you know that. You should have gotten so much more time, I say. But if you cant have that, then I want you to be able to feel some peace, and have time to prepare, the way Dad did. I told the priest that Im afraid to die, she admits to me. Im so afraid to meet our Lord. I dont feel worthy. What have I ever really done? The answer couldnt be more obvious to me if it were written in the air before us, but I understand why she asks, because I know the feeling of unworthiness all too well. I have always felt as though I have something to prove: I have to do more, be better, to make other peoples gifts and offerings worthwhile; to earn their care or justify their faith. I spent years trying to live up to the noble sacrifice I believed my birth parents had made, while also trying to be good enough for other people to love.",0,large
A Living Remedy by Nicole Chung,"More than once, I thought of what my mother said when she got Buster: Hes good for me. He gets me out of the house. No matter how I feel or what I want, I have to take him for his walk. Im never alone anymore. In the last weeks of her life, Buster was always with her, curled up beside her in the hospital bed. My aunt takes care of him now, in the house he used to share with my mom, and I like to think that he remembers her as well as he canthe rooms may yet hold traces of her that a dogs sharp nose can sniff out. Im thankful that he was with her until the end. Now full grown at one year old, Peggy remains a puppycurious, affectionate, high-energy, ready to greet and be devoted to anyone who crosses her path. Her name is forever bouncing off the walls of our house: an excited greeting when we come home to find her waiting, tail wagging; a grumble of irritation when she does something naughty; a murmur of appreciation when she curls up next to us to offer comfort. She isnt allowed in my office, because I dont know that I could trust her exuberant bulk or wide-swinging tail around the breakables there, and suspect she might also try to nose some of my books down from the shelves. Now I write at the kitchen table, with Peggy napping at my feet.",0,large
A Living Remedy by Nicole Chung,"I hear her voice speaking to me. And though my father felt so far from me after he died, he no longer feels so distant, lost beyond my reachits as if she has given a part of him back to me now that they are wherever they are, together, my ancestors by love and choice if not by blood. * * * In October, on what would have been my mothers sixty-ninth birthday, I write her a letter and buy a nice meal to eat at home with my familynothing fancy, nothing my mom had ever made for me, just something I know she would have enjoyed. (She always, until her final days, ate quickly and with much gusto, a trait Im sure I got from her.) I cant visit her grave, with the headstone I chose to match my dads, but I send flowers to the cemetery. I order them from the same florist who designed my mothers memorial flowers, and she promises to use the same colors. The two arrangements are made in different seasons, with different flowers in bloom, so of course they cannot be exactly the same. Nor can a livestreamed funeral provide the same experience, the same companionship or comfort, as one youre able to attend in person. But neither this life-changing loss nor the depth of gratitude I feel because I had her as a parent can be undermined by the unforeseen, by disease, or by distance.",0,large
A Living Remedy by Nicole Chung,"It also feels as though Id be abandoning a household in shambles if I left. While Dan and I are both working from home now, as a scientist he is considered essential personnel and expects hell need to go back in eventually, and its not easy for either of us to get a full days work done with schools closed. It gets harder still when remote learning begins in earnest; our kids are grieving, isolated, irritable, and bored, and the last thing they want is to be assigned hours of busywork on a Chromebook. Our younger daughters Individualized Education Programall the supports and accommodations we spent years advocating for and hammering out at stressful meetings with her school teamhas essentially disappeared overnight. At school, she has a one-to-one aide; at home, she has us: Dan takes the math block, I take language arts, and we split the other subjects. If one of us didnt sit with her for every lesson, shed be unable to manage the multiple online platforms or access her schoolwork at all. There are always dozens of tabs open on my phone: flights home, a smaller number every day; articles about virus transmissibility; articles analyzing (guessing at) the risks of flying; tables showing infection rates where I live, and in the cities I might have to fly through, and in my mothers county. One morning, while struggling to pay attention to my daughters reading-group Zoom lesson, I think about how responsibly attempting a solo trip at this moment would mean two weeks of quarantine at either end, in addition to however long I spent with my mom.",0,large
A Living Remedy by Nicole Chung,"It all came too late to be of any use to my father. * * * I am still anxious when making a big purchase, whether it is necessary or not, and usually have to work myself up to justifying it. The car is fifteen years old, the air conditioner cant be repaired, its too small for all of us to be comfortable on long road trips  expenditure reluctantly approved. I tend to choose smaller, less important thingssneakers, nightstands, the number of streaming services we pay forto be stingy about, as if that will compensate for money Im forced to spend elsewhere. If I want to splurge on something, I will tell myself that I have to take on a freelance assignment or speaking engagement, earn additional income, to make up for it. And yet I feel an undeniable thrill when I buy nice things for myself or for others, because to me it will always seem like a luxury to spend money on something I want but dont strictly need. In contrast, my husbands approach to finances is rational, evenhanded, devoid of fear or strong emotion. Hes never had a meltdown over math. He can see the numbers in the columns for what they are: incoming funds, outgoing expenses, things we want, and things we need. He does not find himself worrying or becoming upset because our kids, like many, do not yet understand the advantages they have. Even when we discuss how much money we might need to be able to retire somedayor potentially provide for our disabled child after were deadhe doesnt panic.",0,large
A Living Remedy by Nicole Chung,"But the chest tightness was a symptom of anxietylike the tension headaches that came and went, the perpetual stiffness in my neck and shoulders, the faint twitch under my left eye, the unsettled stomach that sometimes made it hard to eat. I wasnt having the sort of breakdown Id once imagined, one announced in more obvious signs of distress: trembling, shortness of breath, a sudden elevated heart rate, dizziness or weakness or chills. Not until the pandemic hit and I suddenly felt like a rat trapped in a maze, frantically circling and unable to escape, did it occur to me that I might be experiencing a constant, low-level panic attack, a slow but inexorable spiral from which there would be no escape so long as my mother suffered and I could not get to her. And even then, I kept working, taking care of my children, doing what needed to be done. I cannot recall every symptom Ive ever experienced, every moment when I have felt the heave and pull of anxiety in my head or my chest or my stomach, but I suspect that I have probably always lived with it, this inheritance from both my families. I dont feel it in my body so often now; the physical symptoms crested while my mom was dying, and began to recede after. Sometimes I think that my anxiety is more easily triggered in the wake of my parents deaths. Or maybe it is only that I can now recognize it for what it is, no longer overlooking or dismissing it when it returns.",0,large
A Living Remedy by Nicole Chung,"I was better at hiding my diary, but my mother always found it eventually. No matter how many hours my parents might have spent wondering and watching me write, Im willing to bet they didnt give much thought to the notion that I might one day publish a memoir. I never quoted Czesaw Miosz to themWhen a writer is born into a family, the family is finishedthough I was tempted to do so, once or twice, as a joke. Of course, I wasnt born into our family at alla fact that always mattered more to me than it did to them. They saw my adoption as Gods handiwork, and therefore above questioning. This was a perspective I understood, but eventually could no longer share. As I grew older, I came to see my adoption as the way I joined my family; the most obvious explanation, if not the only one, for our many differences; the source of questions I would need a lifetime to understand. When the simple story Id always known was no longer enough for me, when I began to reconsider what Id been told about my origins and search for a far more complicated, long-buried truth, my parents did their best to listen and to support me. And yet for all the conversations we had about what was lost and gained through adoptionfor all my certainty that it was never a single event in my past, but an ongoing, living story to be continually reckoned withI had not considered how my experiences as an adoptee would tint the edges of my grief when I began to lose them.",0,large
A Living Remedy by Nicole Chung,"I checked on friends and acquaintances and tried to call my aunt, who had inherited my parents house after my mother died. When I didnt get an answer, I texted Paula, who confirmed that she, her husband, and my aunt were safeand so was Buster. They were all hunkered down at Paulas, in sight of the flames but hoping they wouldnt need to evacuate. They couldnt say whether my parents home had survived. Dan and I scoured the internet for local news reports, searching for the name of my parents park and other nearby landmarks. We watched shaky video footage shot by local residents; paused and zoomed in on aerial video shared by local news outlets, trying to identify my parents neighborhood. When I stumbled over an article about entire groves of ponderosa pines lost to wildfire, I felt another kind of grief. What if the cemetery had been leveled, too? I pictured the peaceful graveyard, with its hundred-year-old oaks and pines, bare and smoking; my parents gravestones scorched and illegible. I thought again of their house, their windows facing the mountains, their closets stuffed with clothing and linens and boxes of family photos, their shelves full of books and religious art and my grandmothers glassware and collectibleswas any of it left? When they sold the house Id grown up in, the thought of strangers owning itwhether they made it their own, updated and flipped it, or tore it down to build something newhadnt caused me a moments distress.",0,large
A Living Remedy by Nicole Chung,"It took me a while to find my way home. Everyone else was asleep when I crept in, and I was relieved that I wouldnt need to face them yet. I crawled into bed and slept for a few hours before waking to the sound of Dan, Cindy, and Rick helping the kids get breakfast. I got dressed, found the car keys, and snuck out the back door without a word to anyonewhich, I supposed, I could add to the growing list of things I would need to apologize for. I was too ashamed to tell my mother about my outburst, or that I had come to see her on my own this morning because I wanted her to do something for me; I couldnt have said what. She was my mom, and I felt sure that she was the one whod fix all of this, somehow. At the diner, we chose a table under a row of vivid abstract landscapes painted by the owner, as usual drawing a few curious glances from patrons who hadnt been expecting to see an older redheaded white woman with her Asian daughter. Mom got the Reuben shed told me she wanted, and I ordered a hearty farmers breakfast that made me think of the occasional weekends when my dad would bring me along to the diner where his football pool met. Id read the Sunday comics and savor my bacon and hash browns while the men, all dads I knew, dissected the weeks games, and afterward I would unstick myself from the Naugahyde bench and my father and I would go to a nearby park.",0,large
A Living Remedy by Nicole Chung,"No one, not even my mother, had ever said as much to me aloud, and it was somehow both affirming and mortifying to have my ambition and loneliness so clearly read by someone who barely knew me. I knew what I wanted, but I did not feel entitled to it. I was sure that I wasnt the most impressive student at my school. As glossy brochures began to fill our mailbox, sent from competitive universities located in distant towns and regions I knew nothing about, I asked my forbearing guidance counselor if he thought I was setting myself up for disappointment. Some of the colleges on your list might seem like a reach now, he said, but I do think youre right to consider them. Im sure that at least a few will want to consider you. Should I have been more worried about leaving my family? I was not privy to all the details of what they were facing, but I know there were signs I missed, or perhaps thought too little of, even as I scrambled to compensate. My mother was still recovering, emotionally and physically, from her surgeries. My father had his own medical issues and worked long, unpredictable hours at the restaurant. They were often unable to cook, so I learned how to make a few simple mealsmeat loaf and baked potatoes, beef stew and bean soup, eggs and waffles, Stroganoff made with cream-of-mushroom soup, pasta with marinara sauce from a jarand supplemented with fast food and TV dinners bought with money from my minimum-wage job, where I spent fifteen to twenty hours each week.",0,large
