Name,Text,Pre2022,Length
A Game of Thrones by George R. R. Martin,"The stars were coming out. DAENERYS The heart was steaming in the cool evening air when Khal Drogo set it before her, raw and bloody. His arms were red to the elbow. Behind him, his bloodriders knelt on the sand beside the corpse of the wild stallion, stone knives in their hands. The stallion's blood looked black in the flickering orange glare of the torches that ringed the high chalk walls of the pit. Dany touched the soft swell of her belly. Sweat beaded her skin and trickled down her brow. She could feel the old women watching her, the ancient crones of Vaes Dothrak, with eyes that shone dark as polished flint in their wrinkled faces. She must not flinch or look afraid. I am the blood of the dragon, she told herself as she took the stallion's heart in both hands, lifted it to her mouth, and plunged her teeth into the tough, stringy flesh. Warm blood filled her mouth and ran down over her chin. The taste threatened to gag her, but she made herself chew and swallow. The heart of a stallion would make her son strong and swift and fearless, or so the Dothraki believed, but only if the mother could eat it all. If she choked on the blood or retched up the flesh, the omens were less favorable; the child might be stillborn, or come forth weak, deformed, or female. Her handmaids had helped her ready herself for the ceremony.",1,large
A Game of Thrones by George R. R. Martin,"The silver horse leapt the flames as if she had wings. When she pulled up before Magister Illyrio, she said, ""Tell Khal Drogo that he has given me the wind."" The fat Pentoshi stroked his yellow beard as he repeated her words in Dothraki, and Dany saw her new husband smile for the first time. The last sliver of sun vanished behind the high walls of Pentos to the west just then. Dany had lost all track of time. Khal Drogo commanded his bloodriders to bring forth his own horse, a lean red stallion. As the khal was saddling the horse, Viserys slid close to Dany on her silver, dug his fingers into her leg, and said, ""Please him, sweet sister, or I swear, you will see the dragon wake as it has never woken before."" The fear came back to her then, with her brother's words. She felt like a child once more, only thirteen and all alone, not ready for what was about to happen to her. They rode out together as the stars came out, leaving the khalasar and the grass palaces behind. Khal Drogo spoke no word to her, but drove his stallion at a hard trot through the gathering dusk. The tiny silver bells in his long braid rang softly as he rode. ""I am the blood of the dragon,"" she whispered aloud as she followed, trying to keep her courage up. ""I am the blood of the dragon.",1,large
A Game of Thrones by George R. R. Martin,"The galley slowed. Another shout. The oars slid back inside the hull. As they thumped against the dock, Tyroshi seamen leapt down to tie up. Moreo came bustling up, all smiles. ""King's Landing, my lady, as you did command, and never has a ship made a swifter or surer passage. Will you be needing assistance to carry your things to the castle?"" ""We shall not be going to the castle. Perhaps you can suggest an inn, someplace clean and comfortable and not too far from the river."" The Tyroshi fingered his forked green beard. ""Just so. I know of several establishments that might suit your needs. Yet first, if I may be so bold, there is the matter of the second half of the payment we agreed upon. And of course the extra silver you were so kind as to promise. Sixty stags, I believe it was."" ""For the oarmen,"" Catelyn reminded him. ""Oh, of a certainty,"" said Moreo. ""Though perhaps I should hold it for them until we return to Tyrosh. For the sake of their wives and children. If you give them the silver here, my lady, they will dice it away or spend it all for a night's pleasure."" ""There are worse things to spend money on,"" Ser Rodrik put in. ""Winter is coming."" ""A man must make his own choices,"" Catelyn said. ""They earned the silver. How they spend it is no concern of mine."" ""As you say, my lady,"" Moreo replied, bowing and smiling.",1,large
A Game of Thrones by George R. R. Martin,"Illyrio whispered to them. ""Those three are Drogo's bloodriders, there,"" he said. ""By the pillar is Khal Moro, with his son Rhogoro. The man with the green beard is brother to the Archon of Tyrosh, and the man behind him is Ser Jorah Mormont."" The last name caught Daenerys. ""A knight?"" ""No less."" Illyrio smiled through his beard. ""Anointed with the seven oils by the High Septon himself."" ""What is he doing here?"" she blurted. ""The Usurper wanted his head,"" Illyrio told them. ""Some trifling affront. He sold some poachers to a Tyroshi slaver instead of giving them to the Night's Watch. Absurd law. A man should be able to do as he likes with his own chattel."" ""I shall wish to speak with Ser Jorah before the night is done,"" her brother said. Dany found herself looking at the knight curiously. He was an older man, past forty and balding, but still strong and fit. Instead of silks and cottons, he wore wool and leather. His tunic was a dark green, embroidered with the likeness of a black bear standing on two legs. She was still looking at this strange man from the homeland she had never known when Magister Illyrio placed a moist hand on her bare shoulder. ""Over there, sweet princess,"" he whispered, ""there is the khal himself."" Dany wanted to run and hide, but her brother was looking at her, and if she displeased him she knew she would wake the dragon.",1,large
A Game of Thrones by George R. R. Martin,"No one could move through the woods as silent as Will, and it had not taken the black brothers long to discover his talent. ""The camp is two miles farther on, over that ridge, hard beside a stream,"" Will said. ""I got close as I dared. There's eight of them, men and women both. No children I could see. They put up a lean-to against the rock. The snow's pretty well covered it now, but I could still make it out. No fire burning, but the firepit was still plain as day. No one moving. I watched a long time. No living man ever lay so still."" ""Did you see any blood?"" ""Well, no,"" Will admitted. ""Did you see any weapons?"" ""Some swords, a few bows. One man had an axe. Heavy-looking, double-bladed, a cruel piece of iron. It was on the ground beside him, right by his hand."" ""Did you make note of the position of the bodies?"" Will shrugged. ""A couple are sitting up against the rock. Most of them on the ground. Fallen, like."" ""Or sleeping,"" Royce suggested. ""Fallen,"" Will insisted. ""There's one woman up an ironwood, halfhid in the branches. A far-eyes."" He smiled thinly. ""I took care she never saw me. When I got closer, I saw that she wasn't moving neither."" Despite himself, he shivered. ""You have a chill?"" Royce asked. ""Some,"" Will muttered. ""The wind, m'lord."" The young knight turned back to his grizzled man-at-arms.",1,large
A Game of Thrones by George R. R. Martin,"The company included more swords than Catelyn would have liked. Three by the fire wore the red stallion badge of the Brackens, and there was a large party in blue steel ringmail and capes of a silvery grey. On their shoulder was another familiar sigil, the twin towers of House Frey. She studied their faces, but they were all too young to have known her. The senior among them would have been no older than Bran when she went north. Ser Rodrik found them an empty place on the bench near the kitchen. Across the table a handsome youth was fingering a woodharp. ""Seven blessings to you, goodfolk,"" he said as they sat. An empty wine cup stood on the table before him. ""And to you, singer,"" Catelyn returned. Ser Rodrik called for bread and meat and beer in a tone that meant now. The singer, a youth of some eighteen years, eyed them boldly and asked where they were going, and from whence they had come, and what news they had, letting the questions fly as quick as arrows and never pausing for an answer. ""We left King's Landing a fortnight ago,"" Catelyn replied, answering the safest of his questions. ""That's where I'm bound,"" the youth said. As she had suspected, he was more interested in telling his own story than in hearing theirs. Singers loved nothing half so well as the sound of their own voices. ""The Hand's tourney means rich lords with fat purses.",1,large
A Game of Thrones by George R. R. Martin,"His lord father had come first, escorting the queen. She was as beautiful as men said. A jeweled tiara gleamed amidst her long golden hair, its emeralds a perfect match for the green of her eyes. His father helped her up the steps to the dais and led her to her seat, but the queen never so much as looked at him. Even at fourteen, Jon could see through her smile. Next had come King Robert himself, with Lady Stark on his arm. The king was a great disappointment to Jon. His father had talked of him often: the peerless Robert Baratheon, demon of the Trident, the fiercest warrior of the realm, a giant among princes. Jon saw only a fat man, red-faced under his beard, sweating through his silks. He walked like a man half in his cups. After them came the children. Little Rickon first, managing the long walk with all the dignity a three-year-old could muster. Jon had to urge him on when he stopped to visit. Close behind came Robb, in grey wool trimmed with white, the Stark colors. He had the Princess Myrcella on his arm. She was a wisp of a girl, not quite eight, her hair a cascade of golden curls under a jeweled net. Jon noticed the shy looks she gave Robb as they passed between the tables and the timid way she smiled at him. He decided she was insipid. Robb didn't even have the sense to realize how stupid she was; he was grinning like a fool.",1,large
A Game of Thrones by George R. R. Martin,"We shall be returning to Winterfell."" ""I shall begin making arrangements at once, my lord. We will need a fortnight to ready everything for the journey."" ""We may not have a fortnight. We may not have a day. The king mentioned something about seeing my head on a spike."" Ned frowned. He did not truly believe the king would harm him, not Robert. He was angry now, but once Ned was safely out of sight, his rage would cool as it always did. Always? Suddenly, uncomfortably, he found himself recalling Rhaegar Targaryen. Fifteen years dead, yet Robert hates him as much as ever. It was a disturbing notion . . . and there was the other matter, the business with Catelyn and the dwarf that Yoren had warned him of last night. That would come to light soon, as sure as sunrise, and with the king in such a black fury . . . Robert might not care a fig for Tyrion Lannister, but it would touch on his pride, and there was no telling what the queen might do. ""It might be safest if I went on ahead,"" he told Poole. ""I will take my daughters and a few guardsmen. The rest of you can follow when you are ready. Inform Jory, but tell no one else, and do nothing until the girls and I have gone. The castle is full of eyes and ears, and I would rather my plans were not known.",1,large
A Game of Thrones by George R. R. Martin,"""My daughters . . ."" ""The younger girl escaped Ser Meryn and fled,"" Varys told him. ""I have not been able to find her. Nor have the Lannisters. A kindness, there. Our new king loves her not. Your older girl is still betrothed to Joffrey. Cersei keeps her close. She came to court a few days ago to plead that you be spared. A pity you couldn't have been there, you would have been touched."" He leaned forward intently. ""I trust you realize that you are a dead man, Lord Eddard?"" ""The queen will not kill me,"" Ned said. His head swam; the wine was strong, and it had been too long since he'd eaten. ""Cat . . . Cat holds her brother . . ."" ""The wrong brother,"" Varys sighed. ""And lost to her, in any case. She let the Imp slip through her fingers. I expect he is dead by now, somewhere in the Mountains of the Moon."" ""If that is true, slit my throat and have done with it."" He was dizzy from the wine, tired and heartsick. ""Your blood is the last thing I desire."" Ned frowned. ""When they slaughtered my guard, you stood beside the queen and watched, and said not a word."" ""And would again. I seem to recall that I was unarmed, unarmored, and surrounded by Lannister swords."" The eunuch looked at him curiously, tilting his head. ""When I was a young boy, before I was cut, I traveled with a troupe of mummers through the Free Cities.",1,large
A Game of Thrones by George R. R. Martin,"Jon took as much pleasure from Pyp's antics as anyone . . . yet that night he turned away and went instead to the end of the bench, where Samwell Tarly sat alone, as far from the others as he could get. He was finishing the last of the pork pie the cooks had served up for supper when Jon sat down across from him. The fat boy's eyes widened at the sight of Ghost. ""Is that a wolf?"" ""A direwolf,"" Jon said. ""His name is Ghost. The direwolf is the sigil of my father's House."" ""Ours is a striding huntsman,"" Samwell Tarly said. ""Do you like to hunt?"" The fat boy shuddered. ""I hate it."" He looked as though he was going to cry again. ""What's wrong now?"" Jon asked him. ""Why are you always so frightened?"" Sam stared at the last of his pork pie and gave a feeble shake of his head, too scared even to talk. A burst of laughter filled the hall. Jon heard Pyp squeaking in a high voice. He stood. ""Let's go outside."" The round fat face looked up at him, suspicious. ""Why? What will we do outside?"" ""Talk,"" Jon said. ""Have you seen the Wall?"" ""I'm fat, not blind,"" Samwell Tarly said. ""Of course I saw it, it's seven hundred feet high."" Yet he stood up all the same, wrapped a furlined cloak over his shoulders, and followed Jon from the common hall, still wary, as if he suspected some cruel trick was waiting for him in the night.",1,large
A Game of Thrones by George R. R. Martin,"The Dothraki stared at her with eyes of night, waiting. Khal Drogo laid his hand on Dany's arm. She could feel the tension in his fingers. Even a khal as mighty as Drogo could know fear when the dosh khaleen peered into smoke of the future. At her back, her handmaids fluttered anxiously. Finally the crone opened her eye and lifted her arms. ""I have seen his face, and heard the thunder of his hooves,"" she proclaimed in a thin, wavery voice. ""The thunder of his hooves!"" the others chorused. ""As swift as the wind he rides, and behind him his khalasar covers the earth, men without number, with arakhs shining in their hands like blades of razor grass. Fierce as a storm this prince will be. His enemies will tremble before him, and their wives will weep tears of blood and rend their flesh in grief. The bells in his hair will sing his coming, and the milk men in the stone tents will fear his name."" The old woman trembled and looked at Dany almost as if she were afraid. ""The prince is riding, and he shall be the stallion who mounts the world."" ""The stallion who mounts the world!"" the onlookers cried in echo, until the night rang to the sound of their voices. The one-eyed crone peered at Dany. ""What shall he be called, the stallion who mounts the world?"" She stood to answer. ""He shall be called Rhaego,"" she said, using the words that Jhiqui had taught her.",1,large
A Game of Thrones by George R. R. Martin,"She scarcely looked like a woman; tall and lean, with the same hard face as the others, her hair hidden beneath a bowl-shaped halfhelm. The spear she held was eight feet of black oak, tipped in rusted steel. ""Let's have a look,"" said the big bald man. Bran watched him anxiously. The man's clothes were filthy, fallen almost to pieces, patched here with brown and here with blue and there with a dark green, and faded everywhere to grey, but once that cloak might have been black. The grey stubbly man wore black rags too, he saw with a sudden start. Suddenly Bran remembered the oathbreaker his father had beheaded, the day they had found the wolf pups; that man had worn black as well, and Father said he had been a deserter from the Night's Watch. No man is more dangerous, he remembered Lord Eddard saying. The deserter knows his life is forfeit if he is taken, so he will notflinch from any crime, no matter how vile or crueL ""The pin, lad,"" the big man said. He held out his hand. ""We'll take the horse too,"" said another of them, a woman shorter than Robb, with a broad fiat face and lank yellow hair. ""Get down, and be quick about it."" A knife slid from her sleeve into her hand, its edge jagged as a saw. ""No,"" Bran blurted. ""I can't The big man grabbed his reins before Bran could think to wheel Dancer around and gallop off.",1,large
A Game of Thrones by George R. R. Martin,"Mormont stood before the altar, the rainbow shining on his broad bald head. ""You came to us outlaws,"" he began, ""poachers, rapers, debtors, killers, and thieves. You came to us children. You came to us alone, in chains, with neither friends nor honor. You came to us rich, and you came to us poor. Some of you bear the names of proud houses. Others have only bastards' names, or no names at all. It makes no matter. All that is past now. On the Wall, we are all one house. ""At evenfall, as the sun sets and we face the gathering night, you shall take your vows. From that moment, you will be a Sworn Brother of the Night's Watch. Your crimes will be washed away, your debts forgiven. So too you must wash away your former loyalties, put aside your grudges, forget old wrongs and old loves alike. Here you begin anew. ""A man of the Night's Watch lives his life for the realm. Not for a king, nor a lord, nor the honor of this house or that house, neither for gold nor glory nor a woman's love, but for the realm, and all the people in it. A man of the Night's Watch takes no wife and fathers no sons. Our wife is duty. Our mistress is honor. And you are the only sons we shall ever know. ""You have learned the words of the vow. Think carefully before you say them, for once you have taken the black, there is no turning back.",1,large
A Game of Thrones by George R. R. Martin,"Now he commands Eastwatch by the Sea."" ""I don't care,"" Jon said. ""I don't care about them and I don't care about you or Thorne or Benjen Stark or any of it. I hate it here. It's too . . . it's cold."" ""Yes. Cold and hard and mean, that's the Wall, and the men who walk it. Not like the stories your wet nurse told you. Well, piss on the stories and piss on your wet nurse. This is the way it is, and you're here for life, same as the rest of us."" ""Life,"" Jon repeated bitterly. The armorer could talk about life. He'd had one. He'd only taken the black after he'd lost an arm at the siege of Storm's End. Before that he'd smithed for Stannis Baratheon, the king's brother. He'd seen the Seven Kingdoms from one end to the other; he'd feasted and wenched and fought in a hundred battles. They said it was Donal Noye who'd forged King Robert's warhammer, the one that crushed the life from Rhaegar Targaryen on the Trident. He'd done all the things that Jon would never do, and then when he was old, well past thirty, he'd taken a glancing blow from an axe and the wound had festered until the whole arm had to come off. Only then, crippled, had Donal Noye come to the Wall, when his life was all but over. ""Yes, life,"" Noye said. ""A long life or a short one, it's up to you, Snow.",1,large
A Game of Thrones by George R. R. Martin,"""The real message is in what Sansa does not say. All this about how kindly and gently the Lannisters are treating her . . . I know the sound of a threat, even whispered. They have Sansa hostage, and they mean to keep her."" ""There's no mention of Arya,"" Robb pointed out, miserable. ""No."" Catelyn did not want to think what that might mean, not now, not here. ""I had hoped . . . if you still held the Imp, a trade of hostages . . ."" He took Sansa's letter and crumpled it in his fist, and she could tell from the way he did it that it was not the first time. ""Is there word from the Eyrie? I wrote to Aunt Lysa, asking help. Has she called Lord Arryn's banners, do you know? Will the knights of the Vale come join us?"" ""Only one,"" she said, ""the best of them, my uncle . . . but Brynden Blackfish was a Tully first. My sister is not about to stir beyond her Bloody Gate."" Robb took it hard. ""Mother, what are we going to do? I brought this whole army together, eighteen thousand men, but I don't . . . I'm not certain . . ."" He looked to her, his eyes shining, the proud young lord melted away in an instant, and quick as that he was a child again, a fifteen-year-old boy looking to his mother for answers.",1,large
A Game of Thrones by George R. R. Martin,"""Enough, Sansa. More of that and you will change my mind. I am weary unto death of this endless war you two are fighting. You are sisters. I expect you to behave like sisters, is that understood?"" Sansa bit her lip and nodded. Arya lowered her face to stare sullenly at her plate. She could feel tears stinging her eyes. She rubbed them away angrily, determined not to cry. The only sound was the clatter of knives and forks. ""Pray excuse me,"" her father announced to the table. ""I find I have small appetite tonight."" He walked from the hall. After he was gone, Sansa exchanged excited whispers with Jeyne Poole. Down the table Jory laughed at a joke, and Hullen started in about horseflesh. ""Your warhorse, now, he may not be the best one for the joust. Not the same thing, oh, no, not the same at all."" The men had heard it all before; Desmond, Jacks, and Hullen's son Harwin shouted him down together, and Porther called for more wine. No one talked to Arya. She didn't care. She liked it that way. She would have eaten her meals alone in her bedchamber if they let her. Sometimes they did, when Father had to dine with the king or some lord or the envoys from this place or that place. The rest of the time, they ate in his solar, just him and her and Sansa. That was when Arya missed her brothers most.",1,large
A Game of Thrones by George R. R. Martin,"""But he never . . . I don't . . . Your Grace, I wouldn't know what to say . . ."" The queen patted her hand. ""We will tell you what to write, child. The important thing is that you urge Lady Catelyn and your brother to keep the king's peace."" ""It will go hard for them if they don't,"" said Grand Maester Pycelle. ""By the love you bear them, you must urge them to walk the path of wisdom."" ""Your lady mother will no doubt fear for you dreadfully,"" the queen said. ""You must tell her that you are well and in our care, that we are treating you gently and seeing to your every want. Bid them to come to King's Landing and pledge their fealty to Joffrey when he takes his throne. If they do that . . . why, then we shall know that there is no taint in your blood, and when you come into the flower of your womanhood, you shall wed the king in the Great Sept of Baelor, before the eyes of gods and men."" . . . wed the king . . . The words made her breath come faster, yet still Sansa hesitated. ""Perhaps . . . if I might see my father, talk to him about . . ."" ""Treason?"" Lord Varys hinted. ""You disappoint me, Sansa,"" the queen said, with eyes gone hard as stones. ""We've told you of your father's crimes.",1,large
A Game of Thrones by George R. R. Martin,"Nor is your sister alone in wondering at the manner of the Hand's death. None dare say Jon was murdered, not openly, but suspicion casts a long shadow."" He gave Catelyn a look, his mouth tight. ""And there is the boy."" ""The boy? What of him?"" She ducked her head as they passed under a low overhang of rock, and around a sharp turn. Her uncle's voice was troubled. ""Lord Robert,"" he sighed. ""Six years old, sickly, and prone to weep if you take his dolls away. Jon Arryn's trueborn heir, by all the gods, yet there are some who say he is too weak to sit his father's seat, Nestor Royce has been high steward these past fourteen years, while Lord Jon served in King's Landing, and many whisper that he should rule until the boy comes of age. Others believe that Lysa must marry again, and soon. Already the suitors gather like crows on a battlefield. The Eyrie is full of them."" ""I might have expected that,"" Catelyn said. Small wonder there; Lysa was still young, and the kingdom of Mountain and Vale made a handsome wedding gift. ""Will Lysa take another husband?"" ""She says yes, provided she finds a man who suits her,"" Brynden Tully said, ""but she has already rejected Lord Nestor and a dozen other suitable men. She swears that this time she will choose her lord husband."" ""You of all people can scarce fault her for that.",1,large
A Game of Thrones by George R. R. Martin,"The boy dropped the pitchfork and made a soft noise, something between a gasp and a sigh. His hands closed around the blade. ""Oh, gods,"" he moaned, as his undertunic began to redden. ""Take it out."" When she took it out, he died. The horses were screaming. Arya stood over the body, still and frightened in the face of death. Blood had gushed from the boy's mouth as he collapsed, and more was seeping from the slit in his belly, pooling beneath his body. His palms were cut where he'd grabbed at the blade. She backed away slowly, Needle red in her hand. She had to get away, someplace far from here, someplace safe away from the stableboy's accusing eyes. She snatched up the bridle and harness again and ran to her mare, but as she lifted the saddle to the horse's back, Arya realized with a sudden sick dread that the castle gates would be closed. Even the postern doors would likely be guarded. Maybe the guards wouldn't recognize her. If they thought she was a boy, perhaps they'd let her . . . no, they'd have orders not to let anyone out, it wouldn't matter whether they knew her or not. But there was another way out of the castle . . . The saddle slipped from Arya's fingers and fell to the dirt with a thump and a puff of dust. Could she find the room with the monsters again? She wasn't certain, yet she knew she had to try.",1,large
A Game of Thrones by George R. R. Martin,"""I want to hear what she says."" ""Thank you, Your Grace."" Sansa smiled, a shy secret smile, just for him. He was listening. She knew he would. ""Treason is a noxious weed,"" Pycelle declared solemnly. ""It must be torn up, root and stem and seed, lest new traitors sprout from every roadside."" ""Do you deny your father's crime?"" Lord Baelish asked. ""No, my lords."" Sansa knew better than that. ""I know he must be punished. All I ask is mercy. I know my lord father must regret what he did. He was King Robert's friend and he loved him, you all know he loved him. He never wanted to be Hand until the king asked him. They must have lied to him. Lord Renly or Lord Stannis or . . . or somebody, they must have lied, otherwise . . ."" King Joffrey leaned forward, hands grasping the arms of the throne. Broken sword points fanned out between his fingers. ""He said I wasn't the king. Why did he say that?"" ""His leg was broken,"" Sansa replied eagerly. ""It hurt ever so much, Maester Pycelle was giving him milk of the poppy, and they say that milk of the poppy fills your head with clouds. Otherwise he would never have said it."" Varys said, ""A child's-faith . . . such sweet innocence . . . and yet, they say wisdom oft comes from the mouths of babes."" ""Treason is treason,"" Pycelle replied at once.",1,large
A Game of Thrones by George R. R. Martin,"""This tourney is an extravagance the realm cannot afford."" ""Speak to him as you will,"" Lord Renly said, ""we had still best make our plans."" ""Another day,"" Ned said. Perhaps too sharply, from the looks they gave him. He would have to remember that he was no longer in Winterfell, where only the king stood higher; here, he was but first among equals. ""Forgive me, my lords,"" he said in a softer tone. ""I am tired. Let us call a halt for today and resume when we are fresher."" He did not ask for their consent, but stood abruptly, nodded at them all, and made for the door. Outside, wagons and riders were still pouring through the castle gates, and the yard was a chaos of mud and horseflesh and shouting men. The king had not yet arrived, he was told. Since the ugliness on the Trident, the Starks and their household had ridden well ahead of the main column, the better to separate themselves from the Lannisters and the growing tension. Robert had hardly been seen; the talk was he was traveling in the huge wheelhouse, drunk as often as not. If so, he might be hours behind, but he would still be here too soon for Ned's liking. He had only to look at Sansa's face to feel the rage twisting inside him once again. The last fortnight of their journey had been a misery. Sansa blamed Arya and told her that it should have been Nymeria who died.",1,large
A Game of Thrones by George R. R. Martin,"You have nothing to give us but your lives. How would you like to die, Tyrion son of Tywin?"" ""In my own bed, with a belly full of wine and a maiden's mouth around my cock, at the age of eighty,"" he replied. The huge one, Shagga, laughed first and loudest. The others seemed less amused. ""Conn, take their horses,"" Gunthor commanded. ""Kill the other and seize the halfinan. He can milk the goats and make the mothers laugh."" Bronn sprang to his feet. ""Who dies first?"" ""No!"" Tyrion said sharply. ""Gunthor son of Gurn, hear me. My House is rich and powerful. If the Stone Crows will see us safely through these mountains, my lord father will shower you with gold."" ""The gold of a lowland lord is as worthless as a halfman's promises,"" Gunthor said. ""Half a man I may be,"" Tyrion said, ""yet I have the courage to face my enemies. What do the Stone Crows do, but hide behind rocks and shiver with fear as the knights of the Vale ride by?"" Shagga gave a roar of anger and clashed club against axe. Jaggot poked at Tyrion's face with the fire-hardened point of a long wooden spear. He did his best not to flinch. ""Are these the best weapons you could steal?"" he said. ""Good enough for killing sheep, perhaps . . . if the sheep do not fight back. My father's smiths shit better steel."" ""Little boyman,"" Shagga roared, ""will you mock my axe after I chop off your manhood and feed it to the goats?"" But Gunthor raised a hand.",1,large
A Game of Thrones by George R. R. Martin,"Perhaps the old gods will."" ""As you wish, boy,"" Mormont said. Sam took his seat again, as did Jon. ""We have placed each of you in an order, as befits our need and your own strengths and skills."" Bowen Marsh stepped forward and handed him a paper. The Lord Commander unrolled it and began to read. ""Haider, to the builders,"" he began. Haider gave a stiff nod of approval. ""Grenn, to the rangers. Albett, to the builders. Pypar, to the rangers."" Pyp looked over at Jon and wiggled his ears. ""Samwell, to the stewards."" Sam sagged with relief, mopping at his brow with,a scrap of silk. ""Matthar, to the rangers. Dareon, to the stewards. Todder, to the rangers. Jon, to the stewards."" The stewards? For a moment Jon could not believe what he had heard. Mormont must have read it wrong. He started to rise, to open his mouth, to tell them there had been a mistake . . . and then he saw Ser Alliser studying him, eyes shiny as two flakes of obsidian, and he knew. The Old Bear rolled up the paper. ""Your firsts will instruct you in your duties. May all the gods preserve you, brothers."" The Lord Commander favored them with a half bow, and took his leave. Ser Alliser went with him, a thin smile on his face. Jon had never seen the masterat-arms took quite so happy. ""Rangers with me,"" Ser Jaremy Rykker called when they were gone.",1,large
A Game of Thrones by George R. R. Martin,"Maester Aemon listened silently, blind eyes fixed on the fire, but Chett's face darkened with each word. ""Without us to keep him safe, Sam will have no chance,"" Jon finished. ""He's hopeless with a sword. My sister Arya could tear him apart, and she's not yet ten. If Ser Alliser makes him fight, it's only a matter of time before he's hurt or killed."" Chett could stand no more. ""I've seen this fat boy in the common hall,"" he said. ""He is a pig, and a hopeless craven as well, if what you say is true."" ""Maybe it is so,"" Maester Aemon said. ""Tell me, Chett, what would you have us do with such a boy?"" ""Leave him where he is,"" Chett said. ""The Wall is no place for the weak. Let him train until he is ready, no matter how many years that takes. Ser Alliser shall make a man of him or kill him, as the gods will."" ""That's stupid, "" Jon said. He took a deep breath to gather his thoughts. ""I remember once I asked Maester Luwin why he wore a chain around his throat."" Maester Aemon touched his own collar lightly, his bony, wrinkled finger stroking the heavy metal links. ""Go on."" ""He told me that a maester's collar is made of chain to remind him that he is sworn to serve,"" Jon said, remembering. ""I asked why each link was a different metal. A silver chain would look much finer with his grey robes, I said.",1,large
A Game of Thrones by George R. R. Martin,"""Let everyone see him as he is."" ""No!"" Viserys screamed. He turned to Ser Jorah, pleading in the Common Tongue with words the horsemen would not understand. ""Hit her, Mormont. Hurt her. Your king commands it. Kill these Dothraki dogs and teach her."" The exile knight looked from Dany to her brother; she barefoot, with dirt between her toes and oil in her hair, he with his silks and steel. Dany could see the decision on his face. ""He shall walk, Khaleesi,"" he said. He took her brother's horse in hand while Dany remounted her silver. Viserys gaped at him, and sat down in the dirt. He kept his silence, but he would not move, and his eyes were full of poison as they rode away. Soon he was lost in the tall grass. When they could not see him anymore, Dany grew afraid. ""Will he find his way back?"" she asked Ser Jorah as they rode. ""Even a man as blind as your brother should be able to follow our trail,"" he replied. ""He is proud. He may be too shamed to come back."" Jorah laughed. ""Where else should he go? If he cannot find the khalasar, the khalasar will most surely find him. It is hard to drown in the Dothraki sea, child."" Dany saw the truth of that. The khalasar was like a city on the march, but it did not march blindly. Always scouts ranged far ahead of the main column, alert for any sign of game or prey or enemies, while outriders guarded their flanks.",1,large
A Game of Thrones by George R. R. Martin,"""All men must swallow the sour with the sweet. High lords and eunuchs alike. Your hour has come, my lord."" ""My daughters . . ."" ""The younger girl escaped Ser Meryn and fled,"" Varys told him. ""I have not been able to find her. Nor have the Lannisters. A kindness, there. Our new king loves her not. Your older girl is still betrothed to Joffrey. Cersei keeps her close. She came to court a few days ago to plead that you be spared. A pity you couldn't have been there, you would have been touched."" He leaned forward intently. ""I trust you realize that you are a dead man, Lord Eddard?"" ""The queen will not kill me,"" Ned said. His head swam; the wine was strong, and it had been too long since he'd eaten. ""Cat . . . Cat holds her brother . . ."" ""The wrong brother,"" Varys sighed. ""And lost to her, in any case. She let the Imp slip through her fingers. I expect he is dead by now, somewhere in the Mountains of the Moon."" ""If that is true, slit my throat and have done with it."" He was dizzy from the wine, tired and heartsick. ""Your blood is the last thing I desire."" Ned frowned. ""When they slaughtered my guard, you stood beside the queen and watched, and said not a word."" ""And would again. I seem to recall that I was unarmed, unarmored, and surrounded by Lannister swords.",1,large
A Game of Thrones by George R. R. Martin,"""The forest is vast. The wildlings might have fallen on him anywhere. I'd wager these two were the last survivors of his party, on their way back to us . . . but the enemy caught them before they could reach the safety of the Wall. The corpses are still fresh, these men cannot have been dead more than a day ""No, "" Samwell Tarly squeaked. Jon was startled. Sam's nervous, high-pitched voice was the last he would have expected to hear. The fat boy was frightened of the officers, and Ser Jaremy was not known for his patience. ""I did not ask for your views, boy,"" Rykker said coldly. ""Let him speak, ser,"" Jon blurted. Mormont's eyes flicked from Sam to Jon and back again. ""If the lad has something to say, I'll hear him out. Come closer, boy. We can't see you behind those horses."" Sam edged past Jon and the garrons, sweating profusely. ""My lord, it . . . it can't be a day or . . . look . . . the blood . . ."" ""Yes?"" Mormont growled impatiently. ""Blood, what of it?"" ""He soils his smallclothes at the sight of it,"" Chett shouted out, and the rangers laughed. Sam mopped at the sweat on his brow. ""You . . . you can see where Ghost . . . Jon's direwolf . . . you can see where he tore off that man's hand, and yet .",1,large
